2026-06-24T16:58:42.173077,Lithium,157500.0,CNY/T,2.1959,21.96,1000.0,-0.63,-7.08,-14.05,32.91,161.63,0.63,Bearish,94.813731,13.942369444869664
2026-06-24T16:58:42.173077,Platinum,1606.7,USD/t.oz,4897.7554,48977.55,55.3,-3.33,-10.39,-17.67,-22.38,18.78,3.33,Bearish,94.813731,13.942369444869664
2026-06-24T16:58:42.174067,Aluminum,3168.9,USD/T,0.3005,3.0,89.3,-2.74,-7.41,-13.85,5.77,23.25,2.74,Bearish,94.813731,13.942369444869664
2026-06-24T16:58:42.174067,Tin,51154.0,USD/T,4.8501,48.5,3031.0,-5.59,-7.21,-6.56,26.13,58.28,5.59,Bearish,94.813731,13.942369444869664
2026-06-24T16:58:42.174067,Nickel,16868.0,USD/T,1.5993,15.99,362.0,-2.1,-6.73,-9.7,0.71,11.9,2.1,Bearish,94.813731,13.942369444869664
2026-06-24T16:58:42.174067,Palladium,1201.0,USD/t.oz,3661.047,36610.47,43.0,-3.46,-11.92,-14.76,-27.28,12.03,3.46,Bearish,94.813731,13.942369444869664
2026-06-24T16:58:42.174067,Rhodium,7950.0,USD/t oz.,24234.2413,242342.41,0.0,0.0,-0.63,-14.52,-13.35,46.54,0.0,Neutral,94.813731,13.942369444869664
2026-06-24T17:48:23.483836,Gold,4038.33,USD/t.oz,12310.1715,123101.72,75.28,-1.83,-5.2,-11.62,-6.52,21.17,1.83,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.483836,Silver,59.289,USD/t.oz,180.7326,1807.33,2.261,-3.67,-12.67,-24.06,-16.8,63.47,3.67,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.483836,Lithium,157500.0,CNY/T,2.1959,21.96,1000.0,-0.63,-7.08,-14.05,32.91,161.63,0.63,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.483836,Platinum,1597.6,USD/t.oz,4870.0156,48700.16,64.4,-3.87,-10.89,-18.14,-22.82,18.1,3.87,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.485834,Aluminum,3151.0,USD/T,0.2988,2.99,107.2,-3.29,-7.93,-14.34,5.18,22.55,3.29,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.485834,Tin,51154.0,USD/T,4.8501,48.5,3031.0,-5.59,-7.21,-6.56,26.13,58.28,5.59,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.485834,Nickel,16762.0,USD/T,1.5893,15.89,468.0,-2.72,-7.32,-10.27,0.07,11.19,2.72,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.485834,Palladium,1196.0,USD/t.oz,3645.8054,36458.05,47.5,-3.82,-12.28,-15.12,-27.58,11.57,3.82,Bearish,94.813731,13.942369444869664
2026-06-24T17:48:23.485834,Rhodium,7950.0,USD/t oz.,24234.2413,242342.41,0.0,0.0,-0.63,-14.52,-13.35,46.54,0.0,Neutral,94.813731,13.942369444869664
